fecha,comprobante,codigo_puc,nombre_cuenta,nit_tercero,nombre_tercero,detalle,debito,credito,centro_costo
2026-01-26,RC-0021,130505,Clientes nacionales,901556677,COMERCIAL YOPAL SAS,Abono cartera,0.0,5011000.0,ADM
2026-01-27,CE-0010,220505,Proveedores nacionales,811004321,PAPELERIA CENTRAL SAS,Pago factura proveedor,6823000.0,0.0,ADM
2026-01-27,CE-0010,111005,Banco Bogota cta corriente 123-456,811004321,PAPELERIA CENTRAL SAS,Pago factura proveedor,0.0,6823000.0,ADM
2026-01-27,FC-0013,143530,Mercancias no fabricadas por la empresa,890900608,ALIMENTOS NACIONALES S.A.,Compra mercancia FE44924,3121000.0,0.0,OPE
2026-01-27,FC-0013,240810,IVA descontable,890900608,ALIMENTOS NACIONALES S.A.,IVA descontable 19%,592990.0,0.0,OPE
2026-01-27,FC-0013,236540,Retencion en la fuente por pagar,890900608,ALIMENTOS NACIONALES S.A.,Retefuente compras 2.5%,0.0,78025.0,OPE
2026-01-27,FC-0013,236805,Impuesto de industria y comercio retenido,890900608,ALIMENTOS NACIONALES S.A.,ReteICA 9.66x1000,0.0,30148.86,OPE
2026-01-27,FC-0013,220505,Proveedores nacionales,890900608,ALIMENTOS NACIONALES S.A.,Factura FE44924,0.0,3605816.14,OPE
2026-01-27,FV-0039,130505,Clientes nacionales,901998877,TIENDAS LA ESQUINA S.A.S.,Venta de mercancia,3853058.9,0.0,VTA
2026-01-27,FV-0039,135515,Retencion en la fuente a favor,901998877,TIENDAS LA ESQUINA S.A.S.,Retefuente que nos practican,83375.0,0.0,VTA
2026-01-27,FV-0039,135517,Retencion de ICA a favor,901998877,TIENDAS LA ESQUINA S.A.S.,ReteICA que nos practican,32216.1,0.0,VTA
2026-01-27,FV-0039,413595,Comercio al por mayor y menor,901998877,TIENDAS LA ESQUINA S.A.S.,Venta de mercancia,0.0,3335000.0,VTA
2026-01-27,FV-0039,240805,IVA generado,901998877,TIENDAS LA ESQUINA S.A.S.,IVA generado 19%,0.0,633650.0,VTA
2026-01-27,FV-0039,613595,Costo de venta de mercancias,901998877,TIENDAS LA ESQUINA S.A.S.,Costo de la venta,1936011.22,0.0,VTA
2026-01-27,FV-0039,143530,Mercancias no fabricadas por la empresa,901998877,TIENDAS LA ESQUINA S.A.S.,Salida de inventario,0.0,1936011.22,VTA
2026-01-27,FV-0040,130505,Clientes nacionales,901556677,COMERCIAL YOPAL SAS,Venta de mercancia,10236312.4,0.0,VTA
2026-01-27,FV-0040,135515,Retencion en la fuente a favor,901556677,COMERCIAL YOPAL SAS,Retefuente que nos practican,221500.0,0.0,VTA
2026-01-27,FV-0040,135517,Retencion de ICA a favor,901556677,COMERCIAL YOPAL SAS,ReteICA que nos practican,85587.6,0.0,VTA
2026-01-27,FV-0040,413595,Comercio al por mayor y menor,901556677,COMERCIAL YOPAL SAS,Venta de mercancia,0.0,8860000.0,VTA
2026-01-27,FV-0040,240805,IVA generado,901556677,COMERCIAL YOPAL SAS,IVA generado 19%,0.0,1683400.0,VTA
2026-01-27,FV-0040,613595,Costo de venta de mercancias,901556677,COMERCIAL YOPAL SAS,Costo de la venta,5749924.36,0.0,VTA
2026-01-27,FV-0040,143530,Mercancias no fabricadas por la empresa,901556677,COMERCIAL YOPAL SAS,Salida de inventario,0.0,5749924.36,VTA
2026-01-27,FV-0041,130505,Clientes nacionales,800112233,DISTRIBUIDORA EL PORTAL LTDA,Venta de mercancia,5143573.68,0.0,VTA
2026-01-27,FV-0041,135515,Retencion en la fuente a favor,800112233,DISTRIBUIDORA EL PORTAL LTDA,Retefuente que nos practican,111300.0,0.0,VTA
2026-01-27,FV-0041,135517,Retencion de ICA a favor,800112233,DISTRIBUIDORA EL PORTAL LTDA,ReteICA que nos practican,43006.32,0.0,VTA
2026-01-27,FV-0041,413595,Comercio al por mayor y menor,800112233,DISTRIBUIDORA EL PORTAL LTDA,Venta de mercancia,0.0,4452000.0,VTA
2026-01-27,FV-0041,240805,IVA generado,800112233,DISTRIBUIDORA EL PORTAL LTDA,IVA generado 19%,0.0,845880.0,VTA
2026-01-27,FV-0041,613595,Costo de venta de mercancias,800112233,DISTRIBUIDORA EL PORTAL LTDA,Costo de la venta,2792732.27,0.0,VTA
2026-01-27,FV-0041,143530,Mercancias no fabricadas por la empresa,800112233,DISTRIBUIDORA EL PORTAL LTDA,Salida de inventario,0.0,2792732.27,VTA
2026-01-27,RC-0022,111005,Banco Bogota cta corriente 123-456,901234567,SUPERMERCADOS DEL LLANO S.A.S.,Recaudo cliente,3462000.0,0.0,ADM
2026-01-27,RC-0022,130505,Clientes nacionales,901234567,SUPERMERCADOS DEL LLANO S.A.S.,Abono cartera,0.0,3462000.0,ADM
2026-01-27,RC-0023,111005,Banco Bogota cta corriente 123-456,800112233,DISTRIBUIDORA EL PORTAL LTDA,Recaudo cliente,5215000.0,0.0,ADM
2026-01-27,RC-0023,130505,Clientes nacionales,800112233,DISTRIBUIDORA EL PORTAL LTDA,Abono cartera,0.0,5215000.0,ADM
2026-01-28,DP-0001,516010,Depreciacion equipo de oficina,900111222,COMERCIALIZADORA ANDINA SAS,Depreciacion mensual,1250000.0,0.0,ADM
2026-01-28,DP-0001,159210,Depreciacion acumulada equipo de oficina,900111222,COMERCIALIZADORA ANDINA SAS,Depreciacion mensual,0.0,1250000.0,ADM
2026-01-28,FC-0014,143530,Mercancias no fabricadas por la empresa,900777888,SERVICIOS INTEGRALES DEL ORIENTE SAS,Compra mercancia FE45150,5635000.0,0.0,OPE
2026-01-28,FC-0014,240810,IVA descontable,900777888,SERVICIOS INTEGRALES DEL ORIENTE SAS,IVA descontable 19%,1070650.0,0.0,OPE
2026-01-28,FC-0014,236540,Retencion en la fuente por pagar,900777888,SERVICIOS INTEGRALES DEL ORIENTE SAS,Retefuente compras 2.5%,0.0,140875.0,OPE
2026-01-28,FC-0014,236805,Impuesto de industria y comercio retenido,900777888,SERVICIOS INTEGRALES DEL ORIENTE SAS,ReteICA 9.66x1000,0.0,54434.1,OPE
2026-01-28,FC-0014,220505,Proveedores nacionales,900777888,SERVICIOS INTEGRALES DEL ORIENTE SAS,Factura FE45150,0.0,6510340.9,OPE
2026-01-28,FV-0042,130505,Clientes nacionales,901556677,COMERCIAL YOPAL SAS,Venta de mercancia,6426001.08,0.0,VTA
2026-01-28,FV-0042,135515,Retencion en la fuente a favor,901556677,COMERCIAL YOPAL SAS,Retefuente que nos practican,139050.0,0.0,VTA
2026-01-28,FV-0042,135517,Retencion de ICA a favor,901556677,COMERCIAL YOPAL SAS,ReteICA que nos practican,53728.92,0.0,VTA
2026-01-28,FV-0042,413595,Comercio al por mayor y menor,901556677,COMERCIAL YOPAL SAS,Venta de mercancia,0.0,5562000.0,VTA
2026-01-28,FV-0042,240805,IVA generado,901556677,COMERCIAL YOPAL SAS,IVA generado 19%,0.0,1056780.0,VTA
2026-01-28,FV-0042,613595,Costo de venta de mercancias,901556677,COMERCIAL YOPAL SAS,Costo de la venta,3272921.75,0.0,VTA
2026-01-28,FV-0042,143530,Mercancias no fabricadas por la empresa,901556677,COMERCIAL YOPAL SAS,Salida de inventario,0.0,3272921.75,VTA
2026-01-28,NOM-0001,510506,Sueldos,900111222,NOMINA,Nomina mes 01,24800000.0,0.0,ADM
2026-01-28,NOM-0001,510568,"Aportes ARL, salud y pension",900111222,NOMINA,Aportes mes 01,5084000.0,0.0,ADM
2026-01-28,NOM-0001,250505,Salarios por pagar,900111222,NOMINA,Salarios por pagar mes 01,0.0,24800000.0,ADM
2026-01-28,NOM-0001,237005,Aportes a entidades de seguridad social,900111222,NOMINA,Seguridad social mes 01,0.0,5084000.0,ADM
2026-01-28,RC-0024,111005,Banco Bogota cta corriente 123-456,901556677,COMERCIAL YOPAL SAS,Recaudo cliente,1753000.0,0.0,ADM
2026-01-28,RC-0024,130505,Clientes nacionales,901556677,COMERCIAL YOPAL SAS,Abono cartera,0.0,1753000.0,ADM
2026-01-29,CE-0011,220505,Proveedores nacionales,900777888,SERVICIOS INTEGRALES DEL ORIENTE SAS,Pago factura proveedor,2162000.0,0.0,ADM
2026-01-29,CE-0011,111005,Banco Bogota cta corriente 123-456,900777888,SERVICIOS INTEGRALES DEL ORIENTE SAS,Pago factura proveedor,0.0,2162000.0,ADM
2026-01-29,FC-0015,143530,Mercancias no fabricadas por la empresa,860002964,EMPAQUES Y PLASTICOS LTDA,Compra mercancia FE26152,5098000.0,0.0,OPE
2026-01-29,FC-0015,240810,IVA descontable,860002964,EMPAQUES Y PLASTICOS LTDA,IVA descontable 19%,968620.0,0.0,OPE
2026-01-29,FC-0015,236540,Retencion en la fuente por pagar,860002964,EMPAQUES Y PLASTICOS LTDA,Retefuente compras 2.5%,0.0,127450.0,OPE
2026-01-29,FC-0015,236805,Impuesto de industria y comercio retenido,860002964,EMPAQUES Y PLASTICOS LTDA,ReteICA 9.66x1000,0.0,49246.68,OPE
2026-01-29,FC-0015,220505,Proveedores nacionales,860002964,EMPAQUES Y PLASTICOS LTDA,Factura FE26152,0.0,5889923.32,OPE
2026-01-29,FV-0043,130505,Clientes nacionales,800112233,DISTRIBUIDORA EL PORTAL LTDA,Venta de mercancia,3485660.78,0.0,VTA
2026-01-29,FV-0043,135515,Retencion en la fuente a favor,800112233,DISTRIBUIDORA EL PORTAL LTDA,Retefuente que nos practican,75425.0,0.0,VTA
2026-01-29,FV-0043,135517,Retencion de ICA a favor,800112233,DISTRIBUIDORA EL PORTAL LTDA,ReteICA que nos practican,29144.22,0.0,VTA
2026-01-29,FV-0043,413595,Comercio al por mayor y menor,800112233,DISTRIBUIDORA EL PORTAL LTDA,Venta de mercancia,0.0,3017000.0,VTA
2026-01-29,FV-0043,240805,IVA generado,800112233,DISTRIBUIDORA EL PORTAL LTDA,IVA generado 19%,0.0,573230.0,VTA
2026-01-29,FV-0043,613595,Costo de venta de mercancias,800112233,DISTRIBUIDORA EL PORTAL LTDA,Costo de la venta,1986223.23,0.0,VTA
2026-01-29,FV-0043,143530,Mercancias no fabricadas por la empresa,800112233,DISTRIBUIDORA EL PORTAL LTDA,Salida de inventario,0.0,1986223.23,VTA
2026-01-29,FV-0044,130505,Clientes nacionales,901556677,COMERCIAL YOPAL SAS,Venta de mercancia,6715991.42,0.0,VTA
2026-01-29,FV-0044,135515,Retencion en la fuente a favor,901556677,COMERCIAL YOPAL SAS,Retefuente que nos practican,145325.0,0.0,VTA
2026-01-29,FV-0044,135517,Retencion de ICA a favor,901556677,COMERCIAL YOPAL SAS,ReteICA que nos practican,56153.58,0.0,VTA
2026-01-29,FV-0044,413595,Comercio al por mayor y menor,901556677,COMERCIAL YOPAL SAS,Venta de mercancia,0.0,5813000.0,VTA
2026-01-29,FV-0044,240805,IVA generado,901556677,COMERCIAL YOPAL SAS,IVA generado 19%,0.0,1104470.0,VTA
2026-01-29,FV-0044,613595,Costo de venta de mercancias,901556677,COMERCIAL YOPAL SAS,Costo de la venta,3666667.11,0.0,VTA
2026-01-29,FV-0044,143530,Mercancias no fabricadas por la empresa,901556677,COMERCIAL YOPAL SAS,Salida de inventario,0.0,3666667.11,VTA
2026-01-29,FV-0045,130505,Clientes nacionales,830445566,MAYORISTA CASANARE S.A.S.,Venta de mercancia,3735214.22,0.0,VTA
2026-01-29,FV-0045,135515,Retencion en la fuente a favor,830445566,MAYORISTA CASANARE S.A.S.,Retefuente que nos practican,80825.0,0.0,VTA
2026-01-29,FV-0045,135517,Retencion de ICA a favor,830445566,MAYORISTA CASANARE S.A.S.,ReteICA que nos practican,31230.78,0.0,VTA
2026-01-29,FV-0045,413595,Comercio al por mayor y menor,830445566,MAYORISTA CASANARE S.A.S.,Venta de mercancia,0.0,3233000.0,VTA
2026-01-29,FV-0045,240805,IVA generado,830445566,MAYORISTA CASANARE S.A.S.,IVA generado 19%,0.0,614270.0,VTA
2026-01-29,FV-0045,613595,Costo de venta de mercancias,830445566,MAYORISTA CASANARE S.A.S.,Costo de la venta,2043266.0,0.0,VTA
2026-01-29,FV-0045,143530,Mercancias no fabricadas por la empresa,830445566,MAYORISTA CASANARE S.A.S.,Salida de inventario,0.0,2043266.0,VTA
2026-01-29,RC-0025,111005,Banco Bogota cta corriente 123-456,830445566,MAYORISTA CASANARE S.A.S.,Recaudo cliente,2269000.0,0.0,ADM
2026-01-29,RC-0025,130505,Clientes nacionales,830445566,MAYORISTA CASANARE S.A.S.,Abono cartera,0.0,2269000.0,ADM
2026-01-30,FC-0016,143530,Mercancias no fabricadas por la empresa,811004321,PAPELERIA CENTRAL SAS,Compra mercancia FE62591,5687000.0,0.0,OPE
2026-01-30,FC-0016,240810,IVA descontable,811004321,PAPELERIA CENTRAL SAS,IVA descontable 19%,1080530.0,0.0,OPE
2026-01-30,FC-0016,236540,Retencion en la fuente por pagar,811004321,PAPELERIA CENTRAL SAS,Retefuente compras 2.5%,0.0,142175.0,OPE
2026-01-30,FC-0016,236805,Impuesto de industria y comercio retenido,811004321,PAPELERIA CENTRAL SAS,ReteICA 9.66x1000,0.0,54936.42,OPE
2026-01-30,FC-0016,220505,Proveedores nacionales,811004321,PAPELERIA CENTRAL SAS,Factura FE62591,0.0,6570418.58,OPE
2026-01-30,FV-0046,130505,Clientes nacionales,830445566,MAYORISTA CASANARE S.A.S.,Venta de mercancia,1226890.0,0.0,VTA
2026-01-30,FV-0046,413595,Comercio al por mayor y menor,830445566,MAYORISTA CASANARE S.A.S.,Venta de mercancia,0.0,1031000.0,VTA
2026-01-30,FV-0046,240805,IVA generado,830445566,MAYORISTA CASANARE S.A.S.,IVA generado 19%,0.0,195890.0,VTA
2026-01-30,FV-0046,613595,Costo de venta de mercancias,830445566,MAYORISTA CASANARE S.A.S.,Costo de la venta,696834.81,0.0,VTA
2026-01-30,FV-0046,143530,Mercancias no fabricadas por la empresa,830445566,MAYORISTA CASANARE S.A.S.,Salida de inventario,0.0,696834.81,VTA
2026-01-30,RC-0026,111005,Banco Bogota cta corriente 123-456,800112233,DISTRIBUIDORA EL PORTAL LTDA,Recaudo cliente,6855000.0,0.0,ADM
2026-01-30,RC-0026,130505,Clientes nacionales,800112233,DISTRIBUIDORA EL PORTAL LTDA,Abono cartera,0.0,6855000.0,ADM
2026-02-02,CE-0012,220505,Proveedores nacionales,900321654,LOGISTICA ANDINA S.A.S.,Pago factura proveedor,2576000.0,0.0,ADM
2026-02-02,CE-0012,111005,Banco Bogota cta corriente 123-456,900321654,LOGISTICA ANDINA S.A.S.,Pago factura proveedor,0.0,2576000.0,ADM
2026-02-02,FC-0017,143530,Mercancias no fabricadas por la empresa,900321654,LOGISTICA ANDINA S.A.S.,Compra mercancia FE63694,6022000.0,0.0,OPE
2026-02-02,FC-0017,240810,IVA descontable,900321654,LOGISTICA ANDINA S.A.S.,IVA descontable 19%,1144180.0,0.0,OPE
2026-02-02,FC-0017,236540,Retencion en la fuente por pagar,900321654,LOGISTICA ANDINA S.A.S.,Retefuente compras 2.5%,0.0,150550.0,OPE
2026-02-02,FC-0017,236805,Impuesto de industria y comercio retenido,900321654,LOGISTICA ANDINA S.A.S.,ReteICA 9.66x1000,0.0,58172.52,OPE
2026-02-02,FC-0017,220505,Proveedores nacionales,900321654,LOGISTICA ANDINA S.A.S.,Factura FE63694,0.0,6957457.48,OPE
2026-02-02,FV-0047,130505,Clientes nacionales,901234567,SUPERMERCADOS DEL LLANO S.A.S.,Venta de mercancia,1952790.0,0.0,VTA
2026-02-02,FV-0047,413595,Comercio al por mayor y menor,901234567,SUPERMERCADOS DEL LLANO S.A.S.,Venta de mercancia,0.0,1641000.0,VTA
2026-02-02,FV-0047,240805,IVA generado,901234567,SUPERMERCADOS DEL LLANO S.A.S.,IVA generado 19%,0.0,311790.0,VTA
2026-02-02,FV-0047,613595,Costo de venta de mercancias,901234567,SUPERMERCADOS DEL LLANO S.A.S.,Costo de la venta,1088606.55,0.0,VTA
2026-02-02,FV-0047,143530,Mercancias no fabricadas por la empresa,901234567,SUPERMERCADOS DEL LLANO S.A.S.,Salida de inventario,0.0,1088606.55,VTA
2026-02-02,FV-0048,130505,Clientes nacionales,901998877,TIENDAS LA ESQUINA S.A.S.,Venta de mercancia,1454180.0,0.0,VTA
2026-02-02,FV-0048,413595,Comercio al por mayor y menor,901998877,TIENDAS LA ESQUINA S.A.S.,Venta de mercancia,0.0,1222000.0,VTA
2026-02-02,FV-0048,240805,IVA generado,901998877,TIENDAS LA ESQUINA S.A.S.,IVA generado 19%,0.0,232180.0,VTA
2026-02-02,FV-0048,613595,Costo de venta de mercancias,901998877,TIENDAS LA ESQUINA S.A.S.,Costo de la venta,711886.16,0.0,VTA
2026-02-02,FV-0048,143530,Mercancias no fabricadas por la empresa,901998877,TIENDAS LA ESQUINA S.A.S.,Salida de inventario,0.0,711886.16,VTA
2026-02-02,RC-0027,111005,Banco Bogota cta corriente 123-456,901234567,SUPERMERCADOS DEL LLANO S.A.S.,Recaudo cliente,4857000.0,0.0,ADM
2026-02-02,RC-0027,130505,Clientes nacionales,901234567,SUPERMERCADOS DEL LLANO S.A.S.,Abono cartera,0.0,4857000.0,ADM
2026-02-02,RC-0028,111005,Banco Bogota cta corriente 123-456,901234567,SUPERMERCADOS DEL LLANO S.A.S.,Recaudo cliente,1476000.0,0.0,ADM
2026-02-02,RC-0028,130505,Clientes nacionales,901234567,SUPERMERCADOS DEL LLANO S.A.S.,Abono cartera,0.0,1476000.0,ADM
2026-02-03,FC-0018,143530,Mercancias no fabricadas por la empresa,811004321,PAPELERIA CENTRAL SAS,Compra mercancia FE92966,6055000.0,0.0,OPE
2026-02-03,FC-0018,240810,IVA descontable,811004321,PAPELERIA CENTRAL SAS,IVA descontable 19%,1150450.0,0.0,OPE
2026-02-03,FC-0018,236540,Retencion en la fuente por pagar,811004321,PAPELERIA CENTRAL SAS,Retefuente compras 2.5%,0.0,151375.0,OPE
2026-02-03,FC-0018,236805,Impuesto de industria y comercio retenido,811004321,PAPELERIA CENTRAL SAS,ReteICA 9.66x1000,0.0,58491.3,OPE
2026-02-03,FC-0018,220505,Proveedores nacionales,811004321,PAPELERIA CENTRAL SAS,Factura FE92966,0.0,6995583.7,OPE
2026-02-03,FV-0049,130505,Clientes nacionales,901998877,TIENDAS LA ESQUINA S.A.S.,Venta de mercancia,6672088.5,0.0,VTA
2026-02-03,FV-0049,135515,Retencion en la fuente a favor,901998877,TIENDAS LA ESQUINA S.A.S.,Retefuente que nos practican,144375.0,0.0,VTA
2026-02-03,FV-0049,135517,Retencion de ICA a favor,901998877,TIENDAS LA ESQUINA S.A.S.,ReteICA que nos practican,55786.5,0.0,VTA
2026-02-03,FV-0049,413595,Comercio al por mayor y menor,901998877,TIENDAS LA ESQUINA S.A.S.,Venta de mercancia,0.0,5775000.0,VTA
2026-02-03,FV-0049,240805,IVA generado,901998877,TIENDAS LA ESQUINA S.A.S.,IVA generado 19%,0.0,1097250.0,VTA
2026-02-03,FV-0049,613595,Costo de venta de mercancias,901998877,TIENDAS LA ESQUINA S.A.S.,Costo de la venta,3609456.07,0.0,VTA
2026-02-03,FV-0049,143530,Mercancias no fabricadas por la empresa,901998877,TIENDAS LA ESQUINA S.A.S.,Salida de inventario,0.0,3609456.07,VTA
2026-02-03,FV-0050,130505,Clientes nacionales,901234567,SUPERMERCADOS DEL LLANO S.A.S.,Venta de mercancia,10342603.68,0.0,VTA
2026-02-03,FV-0050,135515,Retencion en la fuente a favor,901234567,SUPERMERCADOS DEL LLANO S.A.S.,Retefuente que nos practican,223800.0,0.0,VTA
2026-02-03,FV-0050,135517,Retencion de ICA a favor,901234567,SUPERMERCADOS DEL LLANO S.A.S.,ReteICA que nos practican,86476.32,0.0,VTA
2026-02-03,FV-0050,413595,Comercio al por mayor y menor,901234567,SUPERMERCADOS DEL LLANO S.A.S.,Venta de mercancia,0.0,8952000.0,VTA
2026-02-03,FV-0050,240805,IVA generado,901234567,SUPERMERCADOS DEL LLANO S.A.S.,IVA generado 19%,0.0,1700880.0,VTA
2026-02-03,FV-0050,613595,Costo de venta de mercancias,901234567,SUPERMERCADOS DEL LLANO S.A.S.,Costo de la venta,6041509.79,0.0,VTA
2026-02-03,FV-0050,143530,Mercancias no fabricadas por la empresa,901234567,SUPERMERCADOS DEL LLANO S.A.S.,Salida de inventario,0.0,6041509.79,VTA
2026-02-04,FV-0051,130505,Clientes nacionales,901556677,COMERCIAL YOPAL SAS,Venta de mercancia,4155757.98,0.0,VTA
2026-02-04,FV-0051,135515,Retencion en la fuente a favor,901556677,COMERCIAL YOPAL SAS,Retefuente que nos practican,89925.0,0.0,VTA
2026-02-04,FV-0051,135517,Retencion de ICA a favor,901556677,COMERCIAL YOPAL SAS,ReteICA que nos practican,34747.02,0.0,VTA
2026-02-04,FV-0051,413595,Comercio al por mayor y menor,901556677,COMERCIAL YOPAL SAS,Venta de mercancia,0.0,3597000.0,VTA
2026-02-04,FV-0051,240805,IVA generado,901556677,COMERCIAL YOPAL SAS,IVA generado 19%,0.0,683430.0,VTA
2026-02-04,FV-0051,613595,Costo de venta de mercancias,901556677,COMERCIAL YOPAL SAS,Costo de la venta,2141614.44,0.0,VTA
2026-02-04,FV-0051,143530,Mercancias no fabricadas por la empresa,901556677,COMERCIAL YOPAL SAS,Salida de inventario,0.0,2141614.44,VTA
2026-02-04,FV-0052,130505,Clientes nacionales,901556677,COMERCIAL YOPAL SAS,Venta de mercancia,4842029.94,0.0,VTA
2026-02-04,FV-0052,135515,Retencion en la fuente a favor,901556677,COMERCIAL YOPAL SAS,Retefuente que nos practican,104775.0,0.0,VTA
2026-02-04,FV-0052,135517,Retencion de ICA a favor,901556677,COMERCIAL YOPAL SAS,ReteICA que nos practican,40485.06,0.0,VTA
2026-02-04,FV-0052,413595,Comercio al por mayor y menor,901556677,COMERCIAL YOPAL SAS,Venta de mercancia,0.0,4191000.0,VTA
2026-02-04,FV-0052,240805,IVA generado,901556677,COMERCIAL YOPAL SAS,IVA generado 19%,0.0,796290.0,VTA
2026-02-04,FV-0052,613595,Costo de venta de mercancias,901556677,COMERCIAL YOPAL SAS,Costo de la venta,2612504.93,0.0,VTA
2026-02-04,FV-0052,143530,Mercancias no fabricadas por la empresa,901556677,COMERCIAL YOPAL SAS,Salida de inventario,0.0,2612504.93,VTA
2026-02-04,FV-0053,130505,Clientes nacionales,901998877,TIENDAS LA ESQUINA S.A.S.,Venta de mercancia,9608962.78,0.0,VTA
2026-02-04,FV-0053,135515,Retencion en la fuente a favor,901998877,TIENDAS LA ESQUINA S.A.S.,Retefuente que nos practican,207925.0,0.0,VTA
2026-02-04,FV-0053,135517,Retencion de ICA a favor,901998877,TIENDAS LA ESQUINA S.A.S.,ReteICA que nos practican,80342.22,0.0,VTA
2026-02-04,FV-0053,413595,Comercio al por mayor y menor,901998877,TIENDAS LA ESQUINA S.A.S.,Venta de mercancia,0.0,8317000.0,VTA
2026-02-04,FV-0053,240805,IVA generado,901998877,TIENDAS LA ESQUINA S.A.S.,IVA generado 19%,0.0,1580230.0,VTA
2026-02-04,FV-0053,613595,Costo de venta de mercancias,901998877,TIENDAS LA ESQUINA S.A.S.,Costo de la venta,5321399.25,0.0,VTA
2026-02-04,FV-0053,143530,Mercancias no fabricadas por la empresa,901998877,TIENDAS LA ESQUINA S.A.S.,Salida de inventario,0.0,5321399.25,VTA
2026-02-04,RC-0029,111005,Banco Bogota cta corriente 123-456,901556677,COMERCIAL YOPAL SAS,Recaudo cliente,7912000.0,0.0,ADM
2026-02-04,RC-0029,130505,Clientes nacionales,901556677,COMERCIAL YOPAL SAS,Abono cartera,0.0,7912000.0,ADM
2026-02-05,FC-0019,143530,Mercancias no fabricadas por la empresa,811004321,PAPELERIA CENTRAL SAS,Compra mercancia FE94964,3384000.0,0.0,OPE
2026-02-05,FC-0019,240810,IVA descontable,811004321,PAPELERIA CENTRAL SAS,IVA descontable 19%,642960.0,0.0,OPE
2026-02-05,FC-0019,236540,Retencion en la fuente por pagar,811004321,PAPELERIA CENTRAL SAS,Retefuente compras 2.5%,0.0,84600.0,OPE
2026-02-05,FC-0019,236805,Impuesto de industria y comercio retenido,811004321,PAPELERIA CENTRAL SAS,ReteICA 9.66x1000,0.0,32689.44,OPE
2026-02-05,FC-0019,220505,Proveedores nacionales,811004321,PAPELERIA CENTRAL SAS,Factura FE94964,0.0,3909670.56,OPE
2026-02-05,FV-0054,130505,Clientes nacionales,901234567,SUPERMERCADOS DEL LLANO S.A.S.,Venta de mercancia,8479040.26,0.0,VTA
2026-02-05,FV-0054,135515,Retencion en la fuente a favor,901234567,SUPERMERCADOS DEL LLANO S.A.S.,Retefuente que nos practican,183475.0,0.0,VTA
2026-02-05,FV-0054,135517,Retencion de ICA a favor,901234567,SUPERMERCADOS DEL LLANO S.A.S.,ReteICA que nos practican,70894.74,0.0,VTA
2026-02-05,FV-0054,413595,Comercio al por mayor y menor,901234567,SUPERMERCADOS DEL LLANO S.A.S.,Venta de mercancia,0.0,7339000.0,VTA
2026-02-05,FV-0054,240805,IVA generado,901234567,SUPERMERCADOS DEL LLANO S.A.S.,IVA generado 19%,0.0,1394410.0,VTA
2026-02-05,FV-0054,613595,Costo de venta de mercancias,901234567,SUPERMERCADOS DEL LLANO S.A.S.,Costo de la venta,4281684.66,0.0,VTA
2026-02-05,FV-0054,143530,Mercancias no fabricadas por la empresa,901234567,SUPERMERCADOS DEL LLANO S.A.S.,Salida de inventario,0.0,4281684.66,VTA
2026-02-05,FV-0055,130505,Clientes nacionales,800112233,DISTRIBUIDORA EL PORTAL LTDA,Venta de mercancia,1833790.0,0.0,VTA
2026-02-05,FV-0055,413595,Comercio al por mayor y menor,800112233,DISTRIBUIDORA EL PORTAL LTDA,Venta de mercancia,0.0,1541000.0,VTA
2026-02-05,FV-0055,240805,IVA generado,800112233,DISTRIBUIDORA EL PORTAL LTDA,IVA generado 19%,0.0,292790.0,VTA
2026-02-05,FV-0055,613595,Costo de venta de mercancias,800112233,DISTRIBUIDORA EL PORTAL LTDA,Costo de la venta,993672.37,0.0,VTA
2026-02-05,FV-0055,143530,Mercancias no fabricadas por la empresa,800112233,DISTRIBUIDORA EL PORTAL LTDA,Salida de inventario,0.0,993672.37,VTA
2026-02-05,FV-0056,130505,Clientes nacionales,901234567,SUPERMERCADOS DEL LLANO S.A.S.,Venta de mercancia,9476098.68,0.0,VTA
2026-02-05,FV-0056,135515,Retencion en la fuente a favor,901234567,SUPERMERCADOS DEL LLANO S.A.S.,Retefuente que nos practican,205050.0,0.0,VTA
2026-02-05,FV-0056,135517,Retencion de ICA a favor,901234567,SUPERMERCADOS DEL LLANO S.A.S.,ReteICA que nos practican,79231.32,0.0,VTA
2026-02-05,FV-0056,413595,Comercio al por mayor y menor,901234567,SUPERMERCADOS DEL LLANO S.A.S.,Venta de mercancia,0.0,8202000.0,VTA
2026-02-05,FV-0056,240805,IVA generado,901234567,SUPERMERCADOS DEL LLANO S.A.S.,IVA generado 19%,0.0,1558380.0,VTA
2026-02-05,FV-0056,613595,Costo de venta de mercancias,901234567,SUPERMERCADOS DEL LLANO S.A.S.,Costo de la venta,5469171.74,0.0,VTA
2026-02-05,FV-0056,143530,Mercancias no fabricadas por la empresa,901234567,SUPERMERCADOS DEL LLANO S.A.S.,Salida de inventario,0.0,5469171.74,VTA
2026-02-05,RC-0030,111005,Banco Bogota cta corriente 123-456,901998877,TIENDAS LA ESQUINA S.A.S.,Recaudo cliente,3693000.0,0.0,ADM
2026-02-05,RC-0030,130505,Clientes nacionales,901998877,TIENDAS LA ESQUINA S.A.S.,Abono cartera,0.0,3693000.0,ADM
2026-02-05,RC-0031,111005,Banco Bogota cta corriente 123-456,901234567,SUPERMERCADOS DEL LLANO S.A.S.,Recaudo cliente,2341000.0,0.0,ADM
